Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source,,,,,,,,,
2019,Davies,Paracentrotus,Paracentrotus,,,,,,,YS,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.644,0.010,18.5,11.756,0.5,0.043,1.36,0.03,90,,,,,,,,,,,
2019,Davies,Paracentrotus,Paracentrotus,,,,,,,YT,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.653,0.005,18.5,11.756,0.5,0.043,1.36,0.03,90,,,,,,,,,,,
2019,Davies,Droebachiensis,Droebachiensis,,,,,,,SDA1,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.702,0.007,8.5,12.606,0.2,0.018,-1.2,0.009,90,,,,,,,,,,,
2019,Davies,Droebachiensis,Droebachiensis,,,,,,,SDA2,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.700,0.007,8.5,12.606,0.2,0.018,-1.2,0.009,90,,,,,,,,,,,
2019,Davies,Droebachiensis,Droebachiensis,,,,,,,SDS,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.673,0.002,8.5,12.606,0.2,0.018,-1.2,0.009,90,,,,,,,,,,,
2019,Davies,Droebachiensis,Droebachiensis,,,,,,,SDLT,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.685,0.009,8.5,12.606,0.2,0.018,-1.2,0.009,90,,,,,,,,,,,
2019,Davies,Droebachiensis,Droebachiensis,,,,,,,SDT,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.684,0.009,8.5,12.606,0.2,0.018,-1.2,0.009,90,,,,,,,,,,,
2015,Defliese,,,,,,,,,70CCalcite3-30-2011,A,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.491,0.012,70.0,8.492,1.0,0.049,,,75,,Petersen,,,,,,,,,
2015,Defliese,,,,,,,,,25CCalcite1-12-2011,C,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.589,0.013,25.0,11.249,1.0,0.075,,,75,,Petersen,,,,,,,,,
2015,Defliese,,,,,,,,,5CAragonite,A,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.641,0.014,5.0,12.925,1.0,0.092,,,75,,Petersen,,,,,,,,,
2015,Defliese,,,,,,,,,25CAragonite10-17-2013,A,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.588,0.009,25.0,11.249,1.0,0.075,,,75,,Petersen,,,,,,,,,
2015,Defliese,,,,,,,,,70CCalcite10-10-2013,C,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.498,0.006,70.0,8.492,1.0,0.049,,,75,,Petersen,,,,,,,,,
2015,Defliese,,,,,,,,,5CCalcite1-12-2012,C,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.637,0.003,5.0,12.925,1.0,0.092,,,75,,Petersen,,,,,,,,,
2015,Defliese,,,,,,,,,50CAragonite3-14-2014,A,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.518,0.006,50.0,9.576,1.0,0.059,,,75,,Petersen,,,,,,,,,
2015,Defliese,,,,,,,,,50CCalcite3-24-2014,C,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.504,0.008,50.0,9.576,1.0,0.059,,,75,,Petersen,,,,,,,,,
2016,Winkelstern,,,,,,,,,AC30dolo,D,UMichigan,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.589,0.019,27.0,11.100,5.0,0.361,,,75,,Petersen,,,,,,,,,
2016,Winkelstern,,,,,,,,,250-I-7-d-1,D,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.312,0.004,250.0,3.654,2.0,0.028,,,75,,Petersen,,,,,,,,,
2016,Winkelstern,,,,,,,,,O-T-5-d-1,D,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.305,0.006,218.0,4.145,2.0,0.034,,,75,,Petersen,,,,,,,,,
2016,Winkelstern,,,,,,,,,200-p-30-d-1,D,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.340,0.002,200.0,4.467,2.0,0.038,,,75,,Petersen,,,,,,,,,
2016,Winkelstern,,,,,,,,,IODP-d-2,D,UMichigan,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.608,0.005,21.0,11.557,11.0,0.818,,,75,,Petersen,,,,,,,,,
2016,Winkelstern,,,,,,,,,Barb1pt10-1,D,UMichigan,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.620,0.005,28.0,11.026,5.0,0.357,,,75,,Petersen,,,,,,,,,
2016,Winkelstern,,,,,,,,,MIZd-1,D,UMichigan,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.480,0.008,70.0,8.492,10.0,0.474,,,75,,Petersen,,,,,,,,,
2016,Winkelstern,,,,,,,,,235-O-12-1,D,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.306,0.016,235.0,3.873,2.0,0.030,,,75,,Petersen,,,,,,,,,
2016,Winkelstern,,,,,,,,,O-H-2-1,D,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.333,0.014,218.0,4.145,2.0,0.034,,,75,,Petersen,,,,,,,,,
2016,Garcia,,,,,,,,,Mg-1,M,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.464,0.004,79.9,8.023,0.1,0.005,,,90,,Petersen,,,,,,,,,
2016,Garcia,,,,,,,,,DPT12-10-salt,M,ImperialCollegeLondon,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.585,0.006,11.3,12.359,0.1,0.009,,,90,,Petersen,,,,,,,,,
2016,Garcia,,,,,,,,,DTP10-12-crust,M,ImperialCollegeLondon,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.663,0.005,11.3,12.359,0.1,0.009,,,90,,Petersen,,,,,,,,,
2016,Garcia,,,,,,,,,209,M,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.530,0.009,60.0,9.010,0.1,0.005,,,90,,Petersen,,,,,,,,,
2016,Garcia,,,,,,,,,Mg-3,M,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.465,0.001,79.9,8.023,0.1,0.005,,,90,,Petersen,,,,,,,,,
2014,Petrizzo,Bivalve,Euciroa,Euciroa pacifica,Euciroa,Euciroa pacifica,,,,CIS006-Epacifica,A,UCLAYoung,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,7,0.640,0.012,6.0,12.833,1.0,0.091,,,25,,Petersen,,,,,,,,,
2014,Petrizzo,Bivalve,Pharaonella,Pharaonella pharaonis,Pharaonella,Pharaonella pharaonis,,,,CIS020-Pp,A,UCLAYoung,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,7,0.589,0.004,25.0,11.249,3.0,0.223,,,25,,Petersen,,,,,,,,,
2014,Petrizzo,Bivalve,Propeamussium,Propeamussium dalli,Propeamussium,Propeamussium dalli,,,,CIS004-PDalli,C,UCLAYoung,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,5,0.648,0.004,7.0,12.741,1.0,0.090,,,25,,Petersen,,,,,,,,,
2014,Petrizzo,Bivalve,Cleidothaerus,Cleidothaerus albidus,Cleidothaerus,Cleidothaerus albidus,,,,CIS022-Calbidus,A,UCLAYoung,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.625,0.011,18.8,11.732,5.5,0.430,,,25,,Petersen,,,,,,,,,
2014,Petrizzo,Bivalve,Perna,Perna canaliculus,Perna,Perna canaliculus,,,,CIS023-Pcanal,C,UCLAYoung,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.625,0.000,14.5,12.086,3.0,0.248,,,25,,Petersen,,,,,,,,,
2014,Petrizzo,Bivalve,Mya,Mya arenaria,Mya,Mya arenaria,,,,CIS025-Marenaria,A,UCLAYoung,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.639,0.012,11.0,12.385,2.7,0.232,,,25,,Petersen,,,,,,,,,
2017,Katz,Coccoliths,Emiliania,Emiliania huxleyi,Emiliania,Emiliania huxleyi,,,,Ehux15,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.628,0.003,15.0,12.044,0.2,0.017,,,90,,Petersen,,,,,,,,,
2017,Katz,Coccoliths,Emiliania,Emiliania huxleyi,Emiliania,Emiliania huxleyi,,,,Ehux25,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.607,0.005,25.0,11.249,0.2,0.015,0.65,NA,90,,Petersen,,,,,,,,,
2017,Katz,Coccoliths,Emiliania,Emiliania huxleyi,Emiliania,Emiliania huxleyi,,,,Ehux20,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.617,0.004,20.0,11.636,0.2,0.016,0.65,NA,90,,Petersen,,,,,,,,,
2017,Katz,Coccoliths,Emiliania,Emiliania huxleyi,Emiliania,Emiliania huxleyi,,,,Ehux7,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.656,0.003,7.0,12.741,0.2,0.018,-5.82,NA,90,,Petersen,,,,,,,,,
2017,Katz,Coccoliths,Coccolithus,Coccolithus braarudii,Coccolithus,Coccolithus braarudii,,,,Cpel20,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.630,0.004,20.0,11.636,0.2,0.016,0.65,NA,90,,Petersen,,,,,,,,,
2017,Katz,Coccoliths,Coccolithus,Coccolithus braarudii,Coccolithus,Coccolithus braarudii,,,,Cpel10,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.655,0.005,10.0,12.473,0.2,0.018,0.65,NA,90,,Petersen,,,,,,,,,
2017,Katz,Coccoliths,Coccolithus,Coccolithus braarudii,Coccolithus,Coccolithus braarudii,,,,Clept20,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.625,0.004,20.0,11.636,0.2,0.016,0.65,NA,90,,Petersen,,,,,,,,,
2017,Katz,Coccoliths,Emiliania,Emiliania huxleyi,Emiliania,Emiliania huxleyi,,,,Ehux10,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.648,0.010,10.0,12.473,0.2,0.018,0.65,NA,90,,Petersen,,,,,,,,,
2017,Katz,Coccoliths,Coccolithus,Coccolithus braarudii,Coccolithus,Coccolithus braarudii,,,,Cpel15,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.642,0.006,15.0,12.044,0.2,0.017,0.65,NA,90,,Petersen,,,,,,,,,
2017,Katz,Coccoliths,Coccolithus,Coccolithus braarudii,Coccolithus,Coccolithus braarudii,,,,Clept15,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.641,0.009,15.0,12.044,0.2,0.017,0.65,NA,90,,Petersen,,,,,,,,,
2017,Katz,Coccoliths,Coccolithus,Coccolithus braarudii,Coccolithus,Coccolithus braarudii,,,,Clept10,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.652,0.004,10.0,12.473,0.2,0.018,0.65,NA,90,,Petersen,,,,,,,,,
2018,Breitenbach,Cave,,,,,,,,GCP-1,C,Cambridge,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.583,0.008,24.5,11.287,1.0,0.075,,,70,,Petersen,,,,,,,,,
2018,Breitenbach,Cave,,,,,,,,MCP-1,C,Cambridge,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,22,0.609,0.007,18.6,11.748,2.0,0.159,,,70,,Petersen,,,,,,,,,
2018,Breitenbach,Cave,,,,,,,,BSP-1,C,Cambridge,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.635,0.006,8.9,12.570,0.5,0.044,,,70,,Petersen,,,,,,,,,
2018,Breitenbach,Cave,,,,,,,,DSP-1,C,Cambridge,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.677,0.009,3.2,13.094,0.8,0.075,,,70,,Petersen,,,,,,,,,
2018,Breitenbach,Cave,,,,,,,,OWB-1,C,Cambridge,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.654,0.008,9.1,12.553,1.0,0.088,,,70,,Petersen,,,,,,,,,
2018,Breitenbach,Cave,,,,,,,,NAICA1,A,Cambridge,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,17,0.543,0.008,47.0,9.756,1.5,0.091,,,70,,Petersen,,,,,,,,,
2018,Breitenbach,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,T88-07B Globigerina bulloides,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.610,0.005,10.4,12.438,1.5,0.129,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,T90-01B Globigerina bulloides,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.617,0.007,8.2,12.633,1.5,0.134,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,T88-07B Globigerina bulloides,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.626,0.004,10.3,12.446,1.5,0.132,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Globigerinoides,Globigerinoides sacculifer,Trilobatus,Trilobatus sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,SHAK7-6ME Globigerinoides sacculifer,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.610,0.007,19.2,11.700,1.5,0.122,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Globigerinoides,Globigerinoides sacculifer,Trilobatus,Trilobatus sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,T86-10B Globigerinoides sacculifer,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.599,0.014,19.5,11.676,1.5,0.122,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Globorotalia,Globorotalia inflata,Globoconella,Globoconella inflata,3 Open ocean thermocline,Aze et al 2011,,T90-03B Globorotalia hirsuta,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.632,0.017,7.3,12.714,1.6,0.139,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Globorotalia,Globorotalia inflata,Globoconella,Globoconella inflata,3 Open ocean thermocline,Aze et al 2011,,T90-08B Globorotalia hirsuta,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.616,0.010,8.0,12.651,1.4,0.125,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Globorotalia,Globorotalia hirsuta (dextral),Globorotalia,Globorotalia hirsuta (dextral),4 Open ocean sub-thermocline,Aze et al 2011,,T86-08B Globorotalia inflata,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.635,0.008,12.1,12.290,1.4,0.117,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Globorotalia,Globorotalia hirsuta (dextral),Globorotalia,Globorotalia hirsuta (dextral),4 Open ocean sub-thermocline,Aze et al 2011,,T90-04B Globorotalia inflata,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.641,0.008,10.6,12.420,1.4,0.121,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Globorotalia,Globorotalia menardii,Globorotalia,Globorotalia menardii,3 Open ocean thermocline,Aze et al 2011,,BOFS30K Globorotalia menardii,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.615,0.013,16.7,11.903,1.4,0.114,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Globorotalia,Globorotalia menardii,Globorotalia,Globorotalia menardii,3 Open ocean thermocline,Aze et al 2011,,MD77191 Globorotalia menardii,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.618,0.007,19.7,11.660,1.4,0.111,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Neogloboquadrina,Neogloboquadrina dutertrei,Neogloboquadrina,Neogloboquadrina dutertrei,3 Open ocean thermocline,Aze et al 2011,,BOFS30K Neogloboquadrina dutertrei,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.621,0.012,18.0,11.797,1.4,0.113,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Neogloboquadrina,Neogloboquadrina dutertrei,Neogloboquadrina,Neogloboquadrina dutertrei,3 Open ocean thermocline,Aze et al 2011,,IODP1436 Neogloboquadrina dutertrei,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.611,0.009,16.9,11.887,1.4,0.116,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Neogloboquadrina,Neogloboquadrina pachyderma (sinstral),Neogloboquadrina,Neogloboquadrina pachyderma (sinstral),5 High-latitude,Aze et al 2011,,LOMROG 2009 PC-09 Neogloboquadrina pachyderma,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,12,0.670,0.007,3.7,13.047,1.4,0.133,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Neogloboquadrina,Neogloboquadrina pachyderma (sinstral),Neogloboquadrina,Neogloboquadrina pachyderma (sinstral),5 High-latitude,Aze et al 2011,,MD012414 Neogloboquadrina pachyderma,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.658,0.011,3.3,13.085,1.4,0.134,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Orbulina,Orbulina universa,Orbulina,Orbulina universa,4 Open ocean sub-thermocline,Aze et al 2011,,BOFS30K Orbulina universa,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.604,0.013,19.6,11.668,1.4,0.114,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Orbulina,Orbulina universa,Orbulina,Orbulina universa,4 Open ocean sub-thermocline,Aze et al 2011,,SHAK4-3MA Orbulina universa,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.603,0.008,16.7,11.903,1.4,0.117,,,70,,,,,,,,,,,
2018,Breitenbach,Foraminifera,Orbulina,Orbulina universa,Orbulina,Orbulina universa,4 Open ocean sub-thermocline,Aze et al 2011,,WIND 10B Orbulina universa,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.623,0.006,15.9,11.969,1.5,0.119,,,70,,,,,,,,,,,
2018,Peral,Foraminifera,Cibicides,Cibicides wuellerstorfi,Cibicidoides,Cibicidoides wuellerstorfi,Unknown,,,Cibicides wuellerstorfi MOCOSEDst1,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.686,0.003,3.3,13.085,1.7,0.159,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,Globigerina bulloides MD08-3182,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,15,0.653,0.003,8.2,12.633,1.1,0.095,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,Globigerina bulloides MD12-3401,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.660,0.004,6.2,12.815,1.2,0.105,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,Globigerina bulloides MD95-2014,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.648,0.004,8.4,12.615,2.5,0.225,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 2000",,Globigerina bulloides SU90-03,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.643,0.004,11.6,12.333,1.1,0.094,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globigerinoides,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,Globigerinoides ruber MD00-2360,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.591,0.005,24.2,11.310,1.1,0.085,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globigerinoides,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,Globigerinoides ruber MD02-2577,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.598,0.005,24.4,11.295,1.1,0.081,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globigerinoides,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,Globigerinoides ruber MD08-3179,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.620,0.006,19.9,11.644,1.0,0.077,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globoconella,Globoconella inflata,Globoconella,Globoconella inflata,3 Open ocean thermocline,Aze et al 2011,,G. inflata 200-250 MD08-3179,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.623,0.007,16.0,11.961,1.0,0.085,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globoconella,Globoconella inflata,Globoconella,Globoconella inflata,4 Open ocean thermocline,Aze et al 2011,,G. inflata 250-315 MD08-3179,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.624,0.007,14.8,12.061,1.1,0.093,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globoconella,Globoconella inflata,Globoconella,Globoconella inflata,5 Open ocean thermocline,Aze et al 2011,,G. inflata 315-355 MD08-3179,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.641,0.008,12.5,12.256,2.3,0.197,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globoconella,Globoconella inflata,Globoconella,Globoconella inflata,6 Open ocean thermocline,Aze et al 2011,,G. inflata 355-400 MD08-3179,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.630,0.004,13.8,12.145,1.2,0.101,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globoconella,Globoconella inflata,Globoconella,Globoconella inflata,7 Open ocean thermocline,Aze et al 2011,,G. inflata 400-450 MD08-3179,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.623,0.003,14.3,12.103,1.1,0.093,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globoconella,Globoconella inflata,Globoconella,Globoconella inflata,8 Open ocean thermocline,Aze et al 2011,,G. inflata 450-500 MD08-3179,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.625,0.006,13.7,12.153,1.0,0.088,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globorotalia,Globorotalia menardii,Globorotalia,Globorotalia menardii,3 Open ocean thermocline,Aze et al 2011,,Globorotalia menardii MD00-2360,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,19,0.609,0.003,18.3,11.773,1.1,0.091,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globorotalia,Globorotalia menardii,Globorotalia,Globorotalia menardii,3 Open ocean thermocline,Aze et al 2011,,Globorotalia menardii MD02-2577,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.611,0.005,19.0,11.716,1.2,0.097,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globorotalia,Globorotalia menardii,Globorotalia,Globorotalia menardii,3 Open ocean thermocline,Aze et al 2011,,Globorotalia menardii MD12-3426,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.619,0.008,17.3,11.854,1.2,0.098,,,90,,,,,,,,,,,
2018,Peral,Foraminifera,Globorotalia,Globorotalia truncatulinoides (d.),Globorotalia,Globorotalia truncatulinoides,4 Open ocean sub-thermocline,Aze et al 2011,,Globorotalia truncatulinoides (d.) MD08-3179,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.629,0.004,13.2,12.196,1.1,0.091,,,90,,,,,,,,,,,
